Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Type,latitude,longitude
Calasole Vermentino 2019,Italy,Maremma Toscana,Rocca di Montemassi,4,35,8.9,2019,White,42.9507571,11.0568591
Chassagne-Montrachet Premier Cru 2017,France,Chassagne-Montrachet Premier Cru,Louis Latour,4,35,59.99,2017,White,48.2550739,16.3588897
LÃ¼gle 2015,Germany,Baden,Ziereisen,4.1,35,18.53,2015,White,47.6547677,7.5591644
IgliÄ Furmint 2016,Slovenia,Å tajerska,Gross,4.2,35,32.87,2016,White,49.7978083,9.9312636
Roter Veltliner Scheiben 2017,Austria,Wagram,Leth,4,35,26.5,2017,White,49.7978083,9.9312636
Scharzhofberger Riesling Auslese 2018,Germany,Wiltingen,Egon MÃ¼ller - Scharzhof,4.2,35,506.89,2018,White,49.7978083,9.9312636
Hermannsberg GG 2015,Germany,Nahe,Gut Hermannsberg,4.1,35,43.43,2015,White,49.7961111,7.7583333
Hermitage Le Chevalier de Sterimberg 2017,France,Hermitage,Paul Jaboulet AÃ®nÃ©,4.3,35,78.75,2017,White,43.888656,0.078663
Vom Roten Schiefer 2018,Germany,Mosel,Clemens Busch,4.1,35,16,2018,White,50.0427037,7.1295895
Riesling Alsace Grand Cru 'Engelberg' 2016,France,Alsace Grand Cru 'Engelberg',Domaine Pfister,4.3,35,28.5,2016,White,48.5854917,7.5083387
Chardonnay 2017,Austria,NiederÃ¶sterreich,Weingut BrÃ¼ndlmayer,4.1,36,35.7,2017,White,48.4738838,15.6650811
Riesling Alsace Grand Cru 'Schlossberg' 2014,France,Alsace Grand Cru 'Schlossberg',Trimbach,4,36,48.45,2014,White,48.1944177,7.3254174
Lenz 2019,Italy,SÃ¼dtirol - Alto Adige,Ritterhof,4,36,9.46,2019,White,47.5921111,-120.6694417
La Croix BoissÃ©e Chinon Blanc 2018,France,Chinon,Bernard Baudry,4.2,36,24.95,2018,White,47.160439,0.332553
Mercurey 'En Pierrelet' Blanc 2016,France,Mercurey,ChÃ¢teau de Chamirey,4.1,36,38.75,2016,White,46.8248564,4.7235317
Rully 1er Cru 'RabourcÃ©' 2017,France,Rully 1er Cru 'RabourcÃ©',Domaine Belleville,4.1,36,31,2017,White,46.8777896,4.7529711
LR 2015,Italy,SÃ¼dtirol - Alto Adige,Colterenzio (Schreckbichl),4.5,36,77.01,2015,White,40.4841667,17.7666667
GrÃ¼ner Veltliner Lamm 1 Ã–TW 2018,Austria,Kamptal,Schloss Gobelsburg,4.2,36,33.8,2018,White,48.461037,15.69598
Brauneberger Juffer Sonnenuhr Riesling SpÃ¤tlese 2018,Germany,Brauneberg,Fritz Haag,4.1,36,20.5,2018,White,48.461037,15.69598
Tianna Bocchoris Blanc 2018,Spain,Mallorca,Tianna Negre,4.1,36,15.59,2018,White,39.6934542,2.8606695
Weissburgunder in der LÃ¥mm 2017,Italy,Vigneti delle Dolomiti,Weingut Abraham,4,36,19.82,2017,White,46.4636853,11.2577692
Gaudium Fiano di Avellino 2018,Italy,Fiano de Avellino,I Capitani,4.1,36,11.61,2018,White,41.0245895,14.9252253
Chassagne-Montrachet 1er Cru 'Les ChaumÃ©es' 2014,France,Chassagne-Montrachet 1er Cru 'Les Chaumes',Vincent Girardin,4.3,36,65.9,2014,White,47.912089,7.206304
Riesling Fructus 2019,Germany,Rheingau,Barth,4.2,36,12.53,2019,White,47.912089,7.206304
SantigaÃ¬ni 2015,Italy,Isola dei Nuraghi,Capichera,4.5,37,116,2015,White,41.0396864,9.3836958
Meursault 1er Cru 'Les Charmes-Dessus' 2013,France,Meursault 1er Cru 'Charmes',Vincent Girardin,4.2,37,84.9,2013,White,41.0396864,9.3836958
Riesling 2019,Germany,Rheinhessen,KrÃ¤mer - Straight,4,37,8.49,2019,White,40.9111904,14.8675003
Oestricher Doosberg Alte Reben Riesling Trocken 2018,Germany,Rheingau,Spreitzer,4,37,18.84,2018,White,48.13691,8.75783
Stromberg Riesling GG 2016,Germany,Nahe,SchÃ¤fer-FrÃ¶hlich,4.2,37,42.51,2016,White,49.8376011,7.6809546
Kirchspiel Riesling GG 2017,Germany,Rheinhessen,Groebe,4.1,37,32,2017,White,49.7065206,8.2477265
Chardonnay Uno 2012,Spain,Somontano,Enate,4.2,37,416.02,2012,White,46.7133078,15.5393226
ChÃ¢teauneuf-du-Pape Blanc 2017,France,ChÃ¢teauneuf-du-Pape,Domaine de Beaurenard,4,37,35,2017,White,44.0536209,4.834506
Verdejo 2016,Spain,Rueda,Reina de Castilla,4,37,9.99,2016,White,44.0536209,4.834506
Langenlois KÃ¤ferberg 2016,Austria,Kamptal,Loimer,4,37,31.59,2016,White,48.4820775,15.6824926
101 Riesling 2018,Germany,Rheingau,Spreitzer,4,37,10,2018,White,48.13691,8.75783
Chassagne-Montrachet 1er Cru Morgeot Monopole Clos de La Chapelle Blanc 2017,France,Chassagne-Montrachet 1er Cru 'Morgeot',Louis Jadot - Domaine Duc de Magenta,4.4,37,98.15,2017,White,44.7467647,8.1200138
Hipping Riesling 2017,Germany,Rheinhessen,KÃ¼hling-Gillot,4.4,37,42.51,2017,White,49.93124,8.3066
Ãœrziger WÃ¼rzgarten Riesling Auslese 2015,Germany,Mosel,Karl Erbes,4,38,16,2015,White,49.9860663,7.0070898
Corton-Charlemagne Grand Cru 2017,France,Corton-Charlemagne Grand Cru,Joseph Drouhin,4.5,38,184.23,2017,White,49.6765781,6.442149
Saarburger Rausch Riesling Auslese 2017,Germany,Mosel,Forstmeister Geltz-Zilliken,4.2,38,54.95,2017,White,49.605545,6.5432753
Sauvignon Blanc 2019,Germany,Rheinhessen,Weedenborn,4.2,38,9.91,2019,White,49.722975,8.226208
101 Rangs Pouilly-FumÃ© 2016,France,Pouilly-FumÃ©,ChÃ¢teau de Tracy,4.1,38,64.34,2016,White,47.3207251,2.8928721
Sanct Valentin Chardonnay 2018,Italy,SÃ¼dtirol - Alto Adige,St. Michael-Eppan,4.3,38,35.69,2018,White,46.4560767,11.2623877
NiederhÃ¤user HermannshÃ¶hle Riesling SpÃ¤tlese 2017,Germany,Nahe,DÃ¶nnhoff,4.1,38,29.54,2017,White,46.4560767,11.2623877
Graacher Himmelreich Riesling Auslese** 2015,Germany,Mosel,Markus Molitor,4.5,38,59.95,2015,White,46.4560767,11.2623877
Hermitage Le Chevalier de Sterimberg 2006,France,Hermitage,Paul Jaboulet AÃ®nÃ©,4.1,38,77.35,2006,White,41.885361,-88.3081275
Klaus Riesling 2017,Austria,Wachau,Prager,4.4,38,45,2017,White,51.2182141,11.7682491
FrÃ¼hlingsplÃ¤tzchen Riesling GG 2017,Germany,Nahe,Emrich-SchÃ¶nleber,4.1,38,39,2017,White,51.2182141,11.7682491
BÃ¼rgergarten Riesling 2017,Germany,Pfalz,MÃ¼ller-Catoir,4,38,17.55,2017,White,49.3613071,8.1378202
Hermannsberg GG 2016,Germany,Nahe,Gut Hermannsberg,4.3,38,40.57,2016,White,49.7961111,7.7583333
LÃ¶wengang Chardonnay 2017,Italy,Trentino-Alto Adige,Alois Lageder,4.2,38,45.9,2017,White,46.2881958,11.2099521
Kupfergrube GG 2015,Germany,Nahe,Gut Hermannsberg,4.2,39,46.69,2015,White,49.7961111,7.7583333
Russiz Superiore Pinot Grigio Collio 2018,Italy,Collio,Marco Felluga,4.1,39,22.99,2018,White,49.7961111,7.7583333
FrÃ¼hlingsplÃ¤tzchen Riesling GG 2015,Germany,Nahe,Emrich-SchÃ¶nleber,4.2,39,39.9,2015,White,49.7961111,7.7583333
Meursault 1er Cru 'GenevriÃ¨res' Blanc 2016,France,Meursault 1er Cru 'GenevriÃ¨res',Bouchard PÃ¨re & Fils,4.2,39,94.57,2016,White,49.87809,7.79798
Ermitage Ex-Voto Blanc 2012,France,Hermitage,E. Guigal,4.4,39,189,2012,White,42.6128388,-83.3110438
Sauvignon Blanc 2018,South Africa,Stellenbosch,Aaldering,4,39,19.9,2018,White,-33.9196827,18.8277804
Maximin GrÃ¼nhÃ¤user Bruderberg Riesling 2018,Germany,Mosel,Maximin GrÃ¼nhaus,4.1,39,22.23,2018,White,49.7696275,6.7169033
Meursault 'Les ChevaliÃ¨res' 2017,France,Meursault,Xavier Monnot,4.2,39,62.5,2017,White,49.82332,6.89939
Viognier 2017,Germany,Pfalz,Oliver Zeter,4.1,39,16.52,2017,White,49.3706789,8.1433803
Vinha CentenÃ¡ria Reserva Branco 2011,Portugal,Douro,Dona Berta,4.2,39,24.27,2011,White,30.3284544,35.4443622
Johannisberger Klaus Riesling GG 2016,Germany,Rheingau,Prinz von Hessen,4.1,39,28.17,2016,White,49.9953086,7.9814577
Frauenberg Riesling GG 2017,Germany,Rheinhessen,Battenfeld Spanier,4.2,39,42.51,2017,White,49.93124,8.3066
Douro Coche Branco 2018,Portugal,Douro,Niepoort,4.5,40,66.29,2018,White,49.9222105,7.0197772
Montiggl Riesling 2019,Italy,SÃ¼dtirol - Alto Adige,St. Michael-Eppan,4,40,13.25,2019,White,46.4560767,11.2623877
JÂ² Gau-Odernheimer Riesling 2018,Germany,Rheinhessen,Becker Landgraf,4.2,40,20.96,2018,White,49.77575,8.19913
Steillage Riesling Trocken 2018,Germany,Mosel,Weinhaus Gebruder Steffen,4,40,9.95,2018,White,49.8204869,6.8987102
Corton-Charlemagne Grand Cru 2015,France,Corton-Charlemagne Grand Cru,Domaine Henri Boillot,4.3,40,189,2015,White,46.9686198,4.7971731
Stromberg Riesling GG 2017,Germany,Nahe,SchÃ¤fer-FrÃ¶hlich,4.2,40,45.84,2017,White,49.8376011,7.6809546
FaÃŸ 12 Ayler Kupp Unterstenberg Riesling 2018,Germany,Mosel,Peter Lauer,4.1,40,21.94,2018,White,49.6289469,6.5532144
Les ChÃ¢tillons Chablis 2015,France,Chablis,Domaine des HÃ¢tes,4.1,40,19.43,2015,White,47.871254,3.7700113
Chassagne-Montrachet Blanc 2016,France,Chassagne-Montrachet,Louis Jadot,4.4,40,71.39,2016,White,47.871254,3.7700113
Bernkasteler Badstube Riesling Auslese ** 2015,Germany,Mosel,Markus Molitor,4.3,40,35.09,2015,White,47.871254,3.7700113
Sand & Kalk 2015,Austria,Steiermark,Herrenhof Lamprecht,4.1,40,24.91,2015,White,47.0542711,15.805406
Wehlener Sonnenuhr Riesling Auslese 2016,Germany,Mosel,Markus Molitor,4.1,40,76.04,2016,White,47.0542711,15.805406
Meursault 1er Cru Les GenevriÃ¨res 2015,France,Meursault Premier Cru,Domaine Henri Boillot,4.2,40,119,2015,White,46.9686198,4.7971731
Hermannsberg GG 2014,Germany,Nahe,Gut Hermannsberg,4.1,40,35,2014,White,49.7961111,7.7583333
Wachstum Bodenstein Riesling 2016,Austria,Wachau,Prager,4,40,37.83,2016,White,47.3074056,2.948854
Graacher Himmelreich Riesling SpÃ¤tlese 2015,Germany,Mosel,Markus Molitor,4.1,40,23.95,2015,White,42.8768606,-8.5441729
Saarburger Rausch Riesling Auslese 2018,Germany,Mosel,Forstmeister Geltz-Zilliken,4.1,40,54.95,2018,White,49.605545,6.5432753
GenÃ¨se Riesling 2011,France,Alsace,Vignoble des 2 Lunes,4,40,14.57,2011,White,48.0597786,7.2979689
Roero Arneis 2019,Italy,Roero,Pescaja,4,40,10.92,2019,White,44.8165092,8.0100413
Volz Riesling 2015,Germany,Wiltingen,Van Volxem,4,40,31.68,2015,White,49.6427945,6.5787574
Vigne di Catullo Riserva Lugana 2016,Italy,Lugana,Roveglia,4,40,12.58,2016,White,49.6427945,6.5787574
Dajoar Riesling 2018,Germany,Mosel,Andreas Bender,4.1,41,7.32,2018,White,42.5699439,-2.8608441
Russiz Superiore Col DisÃ´re Bianco Collio 2016,Italy,Collio,Marco Felluga,4.3,41,35.99,2016,White,42.5699439,-2.8608441
Halenberg Riesling GG 2018,Germany,Nahe,Emrich-SchÃ¶nleber,4.2,41,42,2018,White,49.8376011,7.6809546
Black Label Nik Weis GoldtrÃ¶pfchen Kabinett 2018,Germany,Mosel,St. Urbans-Hof,4.3,41,15.99,2018,White,42.6030466,13.8954889
Sauvignon Blanc 2019,Germany,Rheinhessen,KrÃ¤mer - Straight,4.1,41,8.99,2019,White,49.4106226,8.1863799
La SoufrandiÃ©re Le Clos de Grand PÃ©re Macon-Vinzelles 2017,France,MÃ¢con-Vinzelles,Bret Brothers & The SoufrandiÃ¨re,4.1,41,27.5,2017,White,40.4930696,-7.662476
Niederberg Helden Riesling SpÃ¤tlese Feinherb 2018,Germany,Mosel,Weingut Thanisch,4.1,41,12.85,2018,White,49.9169401,7.0123052
FrÃ¼htau Riesling Trocken 2016,Germany,Nahe,Emrich-SchÃ¶nleber,4,41,17.9,2016,White,49.4081542,8.1857663
Î•Ï…Ï‡Î­Ï‚ (Wishes) 2015,Greece,Macedonia,Pieria Eratini (Î Î¹ÎµÏÎ¯Î± Î•ÏÎ±Ï„ÎµÎ¹Î½Î®),4,41,13.95,2015,White,40.462197,22.4881768
Vieilles Vignes ChÃ¢teauneuf-du-Pape Blanc 2015,France,ChÃ¢teauneuf-du-Pape,ChÃ¢teau de Beaucastel,4.4,41,154.99,2015,White,44.104852,4.8521481
Estate GewÃ¼rztraminer 2013,France,Alsace Grand Cru,Hugel,4,41,20.47,2013,White,44.104852,4.8521481
Muskateller Trocken 2018,Germany,Pfalz,Ã–konomierat Rebholz,4.1,41,18.94,2018,White,49.2091692,8.0507121
Felseneck Riesling GG 2018,Germany,Nahe,SchÃ¤fer-FrÃ¶hlich,4.3,41,46.79,2018,White,49.8376011,7.6809546
FrÃ¼htau Riesling Trocken 2017,Germany,Nahe,Emrich-SchÃ¶nleber,4,41,23.06,2017,White,47.6547677,7.5591644
Lo Cortinelo.Lo Blanc 2016,Spain,PlÃ  i Llevant,Es Fangar,4.3,41,28.1,2016,White,39.495917,3.19586
Kupfergrube GG 2016,Germany,Nahe,Gut Hermannsberg,4.4,42,46.88,2016,White,49.7961111,7.7583333
Hyde Vineyard Chardonnay 2016,United States,Los Carneros,Patz & Hall,4.3,42,84,2016,White,45.0825614,-88.0344085
Chardonnay Fermentado en Barrica 2018,Spain,Somontano,Enate,4.3,42,19.99,2018,White,45.0825614,-88.0344085
Pinot Grigio 2018,Italy,Friuli-Venezia Giulia,Sturm,4,42,14.43,2018,White,45.0825614,-88.0344085
Semis Bianco 2015,Italy,Abruzzo,Collefrisio,4.3,42,29.95,2015,White,42.2798721,14.3674517
St. Andrews Chardonnay 2017,Australia,Clare Valley,Taylors / Wakefield,4.1,42,20,2017,White,49.4106226,8.1863799
Materia Prima 2018,Austria,Wagram,Fritsch,4.3,42,20.84,2018,White,47.8295264,16.4802959
Ã–lberg Riesling 2016,Germany,Rheinhessen,KÃ¼hling-Gillot,4.2,42,36.95,2016,White,49.93124,8.3066
Vermentino Isola dei Nuraghi 2018,Italy,Isola dei Nuraghi,Capichera,4.2,42,35.97,2018,White,41.0396864,9.3836958
Maximin GrÃ¼nhÃ¤user Abtsberg Superior 2017,Germany,Mosel,Maximin GrÃ¼nhaus,4.2,42,25,2017,White,49.7696275,6.7169033
Pinot Blanc Tradition 2018,France,Alsace,Emile Beyer,4,42,11.49,2018,White,48.0427865,7.3068295
Summer In A Bottle White 2019,United States,Long Island,WÃ¶lffer Estate,4,42,24.9,2019,White,48.0427865,7.3068295
FrÃ¼hlingsplÃ¤tzchen Riesling GG 2013,Germany,Nahe,Emrich-SchÃ¶nleber,4.1,42,37.95,2013,White,48.0427865,7.3068295
Lou CoucardiÃ© Blanc 2015,France,CostiÃ¨res-de-NÃ®mes,Michel Gassier,4,42,23.05,2015,White,48.4425835,15.7890148
Pettenthal Riesling GG 2017,Germany,Rheinhessen,KÃ¼hling-Gillot,4.1,42,50,2017,White,49.93124,8.3066
Meursault Premier Cru 'Les Charmes' 2017,France,Meursault 1er Cru 'Charmes',Domaine du Pavillon,4.2,42,70,2017,White,45.0496909,4.8653946
Bianco di Merlot 2017,Switzerland,Ticino,Castello di Morcote,4,42,43.87,2017,White,45.9259296,8.9138982
Corton-Charlemagne Grand Cru Blanc 2016,France,Corton-Charlemagne Grand Cru,Bouchard PÃ¨re & Fils,4.5,43,178.96,2016,White,48.366866,15.4178484
Berg Rottland Riesling 2017,Germany,Rheingau,Georg Breuer,4.2,43,38.9,2017,White,47.8295264,16.4802959
Riesling Alsace Grand Cru 'Sommerberg' 2016,France,Alsace Grand Cru 'Sommerberg',Albert Boxler,4,43,53.22,2016,White,48.0997352,7.2725529
Whitehall Chardonnay 2016,South Africa,Elgin,Neil Ellis,4,43,23.79,2016,White,25.031148,-77.334599
Puligny-Montrachet 2017,France,Puligny-Montrachet,Domaine Henri Boillot,4.3,43,59.9,2017,White,46.9686198,4.7971731
Graacher Domprobst Riesling Auslese*** 2003,Germany,Mosel,Markus Molitor,4.1,43,50,2003,White,46.9686198,4.7971731
Burgberg Riesling GG 2015,Germany,Nahe,Diel,4.1,43,42,2015,White,48.0427865,7.3068295
Hermitage Le Chevalier de Sterimberg 2016,France,Hermitage,Paul Jaboulet AÃ®nÃ©,4.2,43,78.75,2016,White,-25.7792272,28.2441363
Setzberg - Riesling Smaragd 2017,Austria,Wachau,Franz Hirtzberger,4.2,43,32,2017,White,48.366866,15.4178484
Corton-Charlemagne Grand Cru 2016,France,Corton-Charlemagne Grand Cru,Domaine Henri Boillot,4.5,43,189,2016,White,46.9686198,4.7971731
Wachenheimer GoldbÃ¤chel P.C 2016,Germany,Pfalz,Dr. BÃ¼rklin-Wolf,4,43,29,2016,White,50.6568523,-102.0757792
Pechstein GG 2017,Germany,Pfalz,Reichsrat von Buhl,4.1,43,45,2017,White,50.6568523,-102.0757792
Gelblack Riesling Trocken 2019,Germany,Rheingau,Schloss Johannisberg,4,43,15,2019,White,49.9999818,7.9837394
SÃ¼dtiroler Sauvignon Porphyr & Kalk 2018,Italy,SÃ¼dtirol - Alto Adige,Ignaz Niedrist,4,43,20.9,2018,White,46.458694,11.287717
Chenin Blanc 2018,Germany,Pfalz,Oliver Zeter,4,44,22,2018,White,49.3706789,8.1433803
Coronata Integration 2016,South Africa,Durbanville,NitÃ­da,4.3,44,17.5,2016,White,-33.8347509,18.5933197
Weisser Burgunder I 2013,Germany,Pfalz,Von Winning,4,44,29.95,2013,White,49.4106226,8.1863799
Le Creete 2019,Italy,Lugana,Ottella,4,44,11.9,2019,White,45.4243002,10.6551806
ChÃ¢teau-ThÃ©baud 2014,France,Muscadet-Sevre et Maine,PÃ©piÃ¨re,4,44,17.06,2014,White,47.1047355,-1.4108065
Graf Morillon 2013,Austria,SÃ¼dsteiermark,Sepp & Maria Muster,4,44,29.5,2013,White,47.912089,7.206304
Kiechlinsberger Vulkanfelsen Grauerburgunder Trocken 2018,Germany,Baden,KÃ¶nigschaffhausen-Kiechlinsbergen,4,44,10.24,2018,White,48.1256618,7.6531715
Altenberg Alte Reben 2015,Germany,Mosel,Van Volxem,4.1,44,39.95,2015,White,49.6427945,6.5787574
Les MenÃ©trieres Pouilly-FuissÃ© (CuvÃ©e Hors-Classe) 2016,France,Pouilly-FuissÃ©,J.A. Ferret,4.4,44,63.06,2016,White,46.2807046,4.7416484
Ermitage de l'OrÃ©e 2004,France,Hermitage,M. Chapoutier,4.8,44,189.95,2004,White,46.2807046,4.7416484
Eins Zu Eins GewÃ¼rztraminer 2018,Germany,Pfalz,Weingut A. Diehl,4,44,6.8,2018,White,46.2807046,4.7416484
Appius 2015,Italy,SÃ¼dtirol - Alto Adige,St. Michael-Eppan,4.5,44,101.75,2015,White,46.4560767,11.2623877
Steinbuckel Riesling GG 2015,Germany,Pfalz,Knipser,4,44,31.19,2015,White,46.4560767,11.2623877
DÃ¼rnsteiner Kellerberg Riesling Smaragd 2017,Austria,Wachau,F.X. Pichler,4.4,44,59.73,2017,White,48.3877757,15.530616
Les Vieilles Vignes Meursault 2016,France,Meursault,Vincent Girardin,4,44,70.3,2016,White,48.3877757,15.530616
Grauburgunder HerrenstÃ¼ck 2017,Germany,Baden,Weingut Holger Koch,4,45,12.57,2017,White,48.0764505,7.6525242
Venezia Giulia Picol 2017,Italy,Venezia Giulia,Lis Neris,4,45,25.9,2017,White,45.9293858,13.5271326
Gloria 2017,Austria,Burgenland,Kollwentz,4.5,45,79.68,2017,White,47.8295264,16.4802959
Riesling Abtsberg GG 2018,Germany,Mosel,Maximin GrÃ¼nhaus,4,45,26.66,2018,White,49.7696275,6.7169033
BarÃ³n de Chirel Verdejo ViÃ±as Centenarias 2016,Spain,Castilla y LeÃ³n,MarquÃ©s de Riscal,4.3,45,41.61,2016,White,49.5530676,8.2316773
Corton-Charlemagne Grand Cru 2016,France,Corton-Charlemagne Grand Cru,Joseph Drouhin,4.3,45,195,2016,White,49.5530676,8.2316773
GrÃ¼ner Veltliner Weinviertel 2019,Austria,Weinviertel,Ingrid Groiss,4.2,45,10.95,2019,White,48.5116757,16.0678152
Sauvignon Blanc 2019,New Zealand,Marlborough,Mount Nelson,4.1,45,14.99,2019,White,-33.932065,18.411655
Hole In The Water Sauvignon Blanc 2019,New Zealand,Marlborough,Konrad,4.1,45,10.9,2019,White,-11.5254018,-75.8984154
Les Deux Tours Sauvignon Blanc 2018,France,Loire Valley,de Ladoucette,4,46,15.3,2018,White,49.4081542,8.1857663
Grauer Burgunder Trocken 2019,Germany,Baden,Alexander Laible,4.2,46,11.94,2019,White,48.49884,7.99255
LaudÃ ri Chardonnay 2018,Italy,Terre Siciliane,Baglio del Cristo di Campobello,4.1,46,17.23,2018,White,37.2217695,13.918757
Nonnenberg Monopol Riesling 2016,Germany,Rheingau,Georg Breuer,4.2,46,52,2016,White,37.2217695,13.918757
Pedra de Guix 2016,Spain,Priorat,Terroir Al LÃ­mit Soc. Lda,4.3,46,60,2016,White,41.2122716,0.811823
La Falaise Languedoc Blanc 2016,France,Languedoc,ChÃ¢teau la NÃ©gly,4.1,46,19.01,2016,White,43.2141696,3.184006
Grauer Burgunder vom LÃ¶ss 2018,Germany,Pfalz,Philipp Kuhn,4,46,14.89,2018,White,49.5530676,8.2316773
Marienburg GG Fahrlay 2016,Germany,Mosel,Clemens Busch,4.3,46,33.5,2016,White,50.0427037,7.1295895
Friulano 2017,Italy,Colli Orientali del Friuli,Torre Rosazza,4,46,13.93,2017,White,46.021063,13.412903
Reiterpfad G.C 2014,Germany,Pfalz,Dr. BÃ¼rklin-Wolf,4.1,46,54.17,2014,White,49.4145223,8.2128821
Chardonnay 2018,South Africa,Stellenbosch,Edgebaston,4,46,12.95,2018,White,52.4608009,-1.914995
Corton-Charlemagne Grand Cru 2016,France,Corton-Charlemagne Grand Cru,Domaine des HÃ©ritiers Louis Jadot,4.4,47,189.39,2016,White,40.6428544,-7.9849404
Chardonnay 2016,United States,Russian River Valley,Gallo Signature Series,4.2,47,32.01,2016,White,43.6311603,11.2723293
RÃ©serve Royale Goruli Mtsvane 2015,Georgia,Kakheti,Mukhrani,4.1,47,29.9,2015,White,41.9349353,44.5655726
Golden GrÃ¼ner Veltliner Reserve 2018,Austria,Weinviertel,Weingut R&A Pfaffl,4,47,22.5,2018,White,45.8804145,10.8748426
Schieferterrassen Reserve Riesling 2017,Austria,Kremstal,Domane Krems,4.2,47,14.72,2017,White,46.6861778,15.6125406
ChÃ¢teauneuf-du-Pape Vieilles Vignes Blanc 2006,France,ChÃ¢teauneuf-du-Pape,Tardieu-Laurent,4.2,47,46.95,2006,White,43.764144,5.369288
Wehlener Sonnenuhr Riesling SpÃ¤tlese 2017,Germany,Wehlen,Joh. Jos. PrÃ¼m,4.2,47,30.47,2017,White,30.1717586,-98.0865122
Zeltinger Schlossberg Riesling Auslese** 2007,Germany,Mosel,Markus Molitor,4.5,47,43.65,2007,White,30.1717586,-98.0865122
Chablis Vieilles Vignes 2017,France,Chablis,ChÃ¢teau de Chemilly,4,47,16.5,2017,White,47.7739628,3.8629175
de Vite 2019,Italy,Vigneti delle Dolomiti,J. HofstÃ¤tter,4,47,11.16,2019,White,46.3419108,11.2397899
Obere Steilterrassen Atzberg GrÃ¼ner Veltliner 2016,Austria,Wachau,Gritsch Mauritiushof,4.4,47,56.05,2016,White,48.3656924,15.4145285
Sa Fita Blanco 2017,Spain,PlÃ  i Llevant,Es Fangar,4.2,47,18.9,2017,White,39.495917,3.19586
Chassagne-Montrachet 1er Cru 'Cailleret' 2012,France,Chassagne-Montrachet 1er Cru 'Cailleret',Jean-Marc Morey,4,47,86.62,2012,White,46.9380673,4.7313782
Donnaluce 2019,Italy,Lazio,Poggio le Volpi,4.1,47,12.9,2019,White,41.8266377,12.707799
FrÃ¼hlingsplÃ¤tzchen Riesling GG 2014,Germany,Nahe,Emrich-SchÃ¶nleber,4.2,47,38.95,2014,White,41.8266377,12.707799
MÃ¢con-VerzÃ© 2018,France,MÃ¢con-Villages,Domaine Leflaive,4.1,47,31.9,2018,White,41.8266377,12.707799
Deidesheimer Herrgottsacker Riesling Trocken 2018,Germany,Pfalz,Georg Mosbacher,4,48,10.84,2018,White,49.4232231,8.1898981
Anteprima Tonda Trebbiano Spoletino 2017,Italy,Spoleto,Antonelli San Marco,4.1,48,20.9,2017,White,42.893008,12.600832
La Galopine Condrieu 2017,France,Condrieu,Delas,4.1,48,44.75,2017,White,42.893008,12.600832
Le G de Guiraud Bordeaux Blanc Sec 2019,France,Bordeaux,ChÃ¢teau Guiraud,4,48,14.52,2019,White,44.5328625,-0.3333649
Weissenkirchner Achleithen GrÃ¼ner Veltliner Smaragd 2015,Austria,Wachau,Rudi Pichler,4.2,48,54,2015,White,48.3820514,15.4511378
Reserve Sauvignon Blanc 2017,South Africa,Cape Point,Cape Point Vineyards,4.1,48,21.5,2017,White,-34.0992388,18.3824583
Escheburg 2011,Germany,Mosel,Immich-Batterieberg,4,48,16.47,2011,White,49.9835777,7.123952
Baron Salvadori Chardonnay Riserva 2016,Italy,SÃ¼dtirol - Alto Adige,Nals Margreid,4,48,25.9,2016,White,46.5388341,11.2039337
Les CÃ´tes aux Valets Sancerre Blanc 2015,France,Sancerre,Henri Bourgeois,4.2,48,50.69,2015,White,46.5388341,11.2039337
Limousin 2018,Spain,Rueda,MarquÃ©s de Riscal,4,48,10.45,2018,White,46.2798102,4.7455056
Kirchspiel Riesling GG 2018,Germany,Rheinhessen,Wittmann,4,48,46.4,2018,White,41.8483505,-73.0750579
Ganz Horn Im Sonnenschein GG 2015,Germany,Pfalz,Ã–konomierat Rebholz,4.1,48,49,2015,White,49.2091692,8.0507121
OberhÃ¤user BrÃ¼cke Riesling SpÃ¤tlese 2015,Germany,Nahe,DÃ¶nnhoff,4.2,49,25.84,2015,White,-33.6615636,19.0069902
Riesling 2015,France,Alsace,Albert Boxler,4,49,25.44,2015,White,48.0997352,7.2725529
Meursault 'Les Narvaux' 2017,France,Meursault,David Moret-Nomine,4.2,49,63.9,2017,White,47.022269,4.8426516
Montserre Chablis 2017,France,Chablis,ChÃ¢teau de BÃ©ru,4.2,49,35,2017,White,47.80098,3.8880033
Chardonnay 2018,New Zealand,Marlborough,Nautilus,4.1,49,19.9,2018,White,44.16411,4.987098
Meursault-Charmes Premier Cru 2015,France,Meursault 1er Cru 'Charmes',Domaine Jean Monnier & Fils,4.2,49,90.2,2015,White,46.9782884,4.7698473
Chablis Grand Cru 'Les Preuses' 2015,France,Chablis Grand Cru 'Preuses',Domaine William FÃ¨vre,4.1,49,97.81,2015,White,47.8131129,3.8005341
Alte Reben GrÃ¼ner Veltliner 2016,Austria,NiederÃ¶sterreich,Kracher & Sohm,4,49,14.65,2016,White,37.6641667,-121.7252778
Grillo 2018,Italy,Terre Siciliane,Poggio Graffetta,4,50,9.5,2018,White,45.9850547,13.598618
Castello della Sala Conte della Vipera 2019,Italy,Umbria,Antinori,4.1,50,20.85,2019,White,43.764144,5.369288
