name,winery,country,latitude,longitude
9343,August Kesseler,Germany,49.988934,7.866159
9344,Marco Bonfante,Italy,44.7835363,8.358683
9345,Bodegas Clunia,Spain,44.7835363,8.358683
9346,Fattoria San Francesco,Italy,37.4083264,14.187534
9347,Château de Saint Cosme,France,44.1671895,5.0068355
9348,Plaimont,France,43.6503509,-0.1563492
9349,Paolo Manzone,Italy,44.6215152,7.992768
9350,Mont du Toit,South Africa,-33.6577196,19.0295465
9351,Viña La Causa,Chile,-33.6577196,19.0295465
9352,Statti,Italy,38.9223857,16.3241881
9353,Château Beau-Sejour Becot,France,44.8947222,-0.1641667
9354,Feiler-Artinger,Austria,47.80115809999999,16.6746661
9355,Quinta da Plansel,Portugal,38.636934,-8.204917
9356,Ogier,France,38.636934,-8.204917
9357,Le Plan des Moines,France,43.3588949,5.626322
9358,EastDell,Canada,43.1539637,-79.4911522
9359,Johann Topf,Austria,48.47316319999999,15.7311168
9360,Penfolds,Australia,48.47316319999999,15.7311168
9361,Antares,Chile,48.47316319999999,15.7311168
9362,Don Mannarone,Italy,48.47316319999999,15.7311168
9363,Château Trotte Vieille,France,44.8947693,-0.145056
9364,Rings,Germany,44.8947693,-0.145056
9365,Château Marsac Séguineau,France,44.8947693,-0.145056
9366,Château la Négly,France,43.2141696,3.184006
9367,Siddura,Italy,41.0358688,9.1715407
9368,Lacrimus,Spain,41.0358688,9.1715407
9369,Château Simian,France,44.1919562,4.7890353
9370,S. Cristina,Italy,46.5577313,11.7181084
9371,Siddura,Italy,41.0358688,9.1715407
9372,Cusumano,Italy,41.3679869,-75.7375741
9373,Nals Margreid,Italy,46.5388341,11.2039337
9374,Faustino Rivero Ulecia,Spain,42.219297,-2.1194055
9375,Les Jamelles,France,42.219297,-2.1194055
9376,Domaine de la Tour du Bon,France,43.2144857,5.7678748
9377,Franz Haas,Italy,46.3220608,11.2880419
9378,Philippe Gavignet,France,47.13332459999999,4.952212299999999
9379,de Gras,Chile,47.13332459999999,4.952212299999999
9380,Guerila,Slovenia,45.84821720000001,13.9116528
9381,MAN,South Africa,45.84821720000001,13.9116528
9382,Sutil,Chile,45.84821720000001,13.9116528
9383,Château Saby,France,44.8781392,-0.1381918
9384,Castello di Ama,Italy,43.4413984,11.3902308
9385,Dr. Von Bassermann-Jordan,Germany,49.4081542,8.1857663
9386,Kopp,Germany,49.4081542,8.1857663
9387,La Morandina,Italy,44.7262486,8.193064399999999
9388,Cantine de Luca,Italy,39.3053427,17.1078602
9389,Barcelo,Spain,39.3053427,17.1078602
9390,Latium Morini,Italy,45.46895840000001,11.1330066
9391,Antinori,Italy,45.46895840000001,11.1330066
9392,Villa Cavarena,Italy,41.21833400000001,14.5820977
9393,Château Gazin,France,41.21833400000001,14.5820977
9394,Mamete Prevostini,Italy,46.3113498,9.3808676
9395,Niepoort,Portugal,46.3113498,9.3808676
9396,Farnese,Italy,46.3113498,9.3808676
9397,Château Durfort-Vivens,France,45.040064,-0.6744846999999999
9398,José Maria da Fonseca,Portugal,45.040064,-0.6744846999999999
9399,Château Langoa Barton,France,45.156947,-0.7394434999999999
9400,Heartland,Australia,45.156947,-0.7394434999999999
9401,Acustic Celler,Spain,41.1268098,0.7963686
9402,Sena,Chile,41.1268098,0.7963686
9403,Charles Smith,United States,41.1268098,0.7963686
9404,Amalaya,Argentina,-26.0807084,-66.0037589
9405,Donnafugata,Italy,36.8810019,14.5644909
9406,Ernie Els,South Africa,36.8810019,14.5644909
9407,Caro (Catena and Rothschild),Argentina,36.8810019,14.5644909
9408,Val d'Orbieu,France,43.1488729,2.9519068
9409,Ricossa,Italy,43.1488729,2.9519068
9410,Planeta,Italy,43.1488729,2.9519068
9411,Caliterra,Chile,30.1717586,-98.0865122
9412,Château Pontet-Canet,France,45.2089273,-0.7701047999999999
9413,Lan,Spain,45.2089273,-0.7701047999999999
9414,Château Clinet,France,45.2089273,-0.7701047999999999
9415,Chateau Ste. Michelle,United States,47.7299119,-122.1508227
9416,Rocca di Montegrossi,Italy,43.4048503,11.4168472
9417,Fontanafredda,Italy,45.9747129,12.56818
9418,Château La Lagune,France,44.9783464,-0.6174332
9419,Masi,Italy,44.9783464,-0.6174332
9420,Antaño,Spain,44.9783464,-0.6174332
9421,Château Mouton Rothschild,France,44.9783464,-0.6174332
9422,Château Haut-Bailly,France,44.7344757,-0.5801780999999999
9423,Anubis,Argentina,44.7344757,-0.5801780999999999
9424,Bertani,Italy,44.7344757,-0.5801780999999999
9425,Château Malartic-Lagravière,France,44.725154,-0.5990901
9426,Doña Paula,Argentina,44.725154,-0.5990901
9427,Château du Cèdre,France,44.4860031,1.1078075
9428,Domaine du Vieux Télégraphe,France,44.0428553,4.885459399999999
9429,Bassac,France,45.663292,-0.104503
9430,Michele Chiarlo,Italy,45.663292,-0.104503
9431,Villa Trasqua,Italy,43.4022857,11.247661
9432,Nardelli,Italy,43.4022857,11.247661
9433,Wachter-Wiesler,Austria,47.17107800000001,16.425564
9434,Weninger,Austria,47.17107800000001,16.425564
9435,Tarón,Spain,47.17107800000001,16.425564
9436,Château Gombaude-Guillot,France,44.9321864,-0.2041637
9437,Kollwentz,Austria,47.8295264,16.4802959
9438,Château La Providence,France,47.8295264,16.4802959
9439,Drostdy-Hof,South Africa,47.8295264,16.4802959
9440,Polkura,Chile,-34.3410506,-71.6260193
9441,Calmel & Joseph,France,-34.3410506,-71.6260193
9442,La Pèira en Damaisèla,France,43.6731177,3.4945107
9443,Clos l'Eglise,France,44.9343256,-0.2031586
9444,Comm. G.B. Burlotto,Italy,44.6669442,7.9308174
9445,Alain Chabanon,France,43.6745685,3.5196872
9446,Joseph Drouhin,France,43.6745685,3.5196872
9447,Maison Plantevin,France,44.2355236,5.0143339
9448,Weingut Metzger,Germany,49.57853309999999,8.161003599999999
9449,E. Guigal,France,49.57853309999999,8.161003599999999
9450,Santa Rita,Chile,49.57853309999999,8.161003599999999
9451,Markus Molitor,Germany,49.57853309999999,8.161003599999999
9452,Château Lucia,France,49.57853309999999,8.161003599999999
9453,Château Petit Gravet Aîné,France,44.881797,-0.165957
9454,Terra de Falanis,Spain,39.464807,3.135422
9455,Marchesi di Barolo,Italy,39.464807,3.135422
9456,Firriato,Italy,38.1129343,15.1110949
9457,Trapiche,Argentina,38.1129343,15.1110949
9458,Château Haut Condissas,France,45.3755063,-0.8797899000000001
9459,Santa Cristina,Italy,46.5577313,11.7181084
9460,Caves Primavera,Portugal,40.5191188,-8.4542787
9461,Domaine Houchart,France,40.5191188,-8.4542787
9462,Herdade da Calada,Portugal,38.679258,-7.846931000000001
9463,Monti,Italy,40.8013667,9.3451118
9464,Tenute Ledda,Italy,40.5329771,8.765513
9465,Montecore,Italy,40.5329771,8.765513
9466,Château Rouget,France,44.9365792,-0.2008874
9467,J.J. Adeneuer,Germany,50.54459199999999,7.1080664
9468,Tenuta delle Terre Nere,Italy,37.8857837,15.0183176
9469,Tenuta delle Terre Nere,Italy,37.8857837,15.0183176
9470,Château de Saint Cosme,France,44.1671895,5.0068355
9471,I Sodi,Italy,40.7334439,-74.00499479999999
9472,Oliver Zeter,Germany,49.37067889999999,8.1433803
9473,Poggio Al Sole,Italy,43.5697816,11.2663726
9474,Endrizzi,Italy,36.7647819,-108.1553802
9475,Di Majo Norante,Italy,36.7647819,-108.1553802
9476,Domaine Olga Raffault,France,47.2084835,0.1296617
9477,Boscaini Carlo,Italy,45.5324678,10.8420548
9478,Domaine Arnoux-Lachaux,France,47.1538703,4.9582137
9479,Château de la Cour d'Argent,France,45.99261,0.4109721
9480,La Croix de Saint Jean,France,44.407449,0.430519
9481,Barramundi,Australia,44.407449,0.430519
9482,Jean Stodden,Germany,50.5149,7.036960000000001
9483,Quinta do Paral,Portugal,38.18407699999999,-7.829047999999999
9484,Villa Poggio Salvi,Italy,43.0470506,11.4375174
9485,Villa Canestrari,Italy,43.0470506,11.4375174
9486,Château Etang des Colombes,France,43.1987731,2.7959984
9487,Icardi,Italy,43.1987731,2.7959984
9488,Château Malescot St. Exupery,France,45.04071159999999,-0.6760898
9489,Castillo Perelada,Spain,45.04071159999999,-0.6760898
9490,Dieter Meier,Argentina,45.04071159999999,-0.6760898
9491,Val di Suga,Italy,45.04071159999999,-0.6760898
9492,Bodegas La Horra,Spain,41.746581,-3.887656999999999
9493,Errazuriz,Chile,41.746581,-3.887656999999999
9494,Bodega Contador (Benjamín Romeo),Spain,42.562611,-2.751699
9495,Giacomo Fenocchio,Italy,44.6114057,7.9598511
9496,Aldo Rainoldi,Italy,46.1628659,9.9745198
9497,d'Arenberg,Australia,-35.19721639999999,138.5511368
9498,Pascual Toso,Argentina,-35.19721639999999,138.5511368
9499,Château Haut-Bergey,France,44.7256449,-0.6092896999999999
9500,Mauro Molino,Italy,44.635845,7.9597546
9501,Viña Cobos,Argentina,-33.0972849,-68.9244548
9502,San Leonardo,Italy,46.1185306,13.531517
9503,Tommasi,Italy,46.1185306,13.531517
9504,Château Puech-Haut,France,43.720075,3.9611651
9505,Viña Albina,Spain,43.720075,3.9611651
9506,Cruz de Alba,Spain,41.624161,-4.3683165
9507,Domaine de l'Hortus,France,43.7866372,3.8367575
9508,Tinedo,Spain,39.34905699999999,-2.789228
9509,Le Ragnaie,Italy,43.0335502,11.4795341
9510,Luce della Vite,Italy,43.0335502,11.4795341
9511,Vale d'Algares,Portugal,39.1741017,-8.7592832
9512,Château Lynch-Bages,France,45.1911565,-0.7547507
9513,Antonelli San Marco,Italy,42.89300799999999,12.600832
9514,Clos de los Siete,Argentina,-33.6670189,-69.19424599999999
9515,Château Olivier,France,44.7496422,-0.5885522
9516,Viña La Causa,Chile,44.7496422,-0.5885522
9517,Dievole,Italy,43.4201863,11.3608965
9518,Château Langoa Barton,France,45.156947,-0.7394434999999999
9519,Gérard Bertrand,France,45.156947,-0.7394434999999999
9520,Château d'Armailhac,France,45.156947,-0.7394434999999999
9521,Keringer,Austria,45.156947,-0.7394434999999999
9522,Dehesa La Granja,Spain,41.3093232,-5.368083299999999
9523,Anderra,Chile,48.8777091,2.3110502
9524,Costa Azul,Spain,-36.6715028,-56.680823
9525,Beringer,United States,38.5111235,-122.4808592
9526,Gérard Bertrand,France,38.5111235,-122.4808592
9527,Manz,Portugal,38.5111235,-122.4808592
9528,Lidio Carraro,Brazil,-29.1820373,-51.5845965
9529,Latium Morini,Italy,45.46895840000001,11.1330066
9530,Casa Rojo,Spain,38.310732,-1.2258
9531,Poggio Al Sole,Italy,43.5697816,11.2663726
9532,Mègaphone,France,43.5697816,11.2663726
9533,Paulo Laureano,Portugal,38.1760024,-7.8264663
9534,Pinot Noix,Germany,38.1760024,-7.8264663
9535,Bergsig Estate,South Africa,-33.5190571,19.1927729
9536,Staatskellerei Zürich,Switzerland,47.6436329,8.6070639
9537,Podere le Ripi,Italy,43.0059917,11.5385561
9538,Tardieu-Laurent,France,43.76414399999999,5.369288
9539,Cornarea,Italy,44.7886384,7.9789546
9540,Lodali,Italy,44.689298,8.0871292
9541,Nederburg,South Africa,44.689298,8.0871292
9542,Viñas del Vero,Spain,44.689298,8.0871292
9543,BelColle,Italy,42.3939777,12.1228985
9544,Poggio San Polo,Italy,43.446779,11.3782136
9545,Nederburg,South Africa,43.446779,11.3782136
9546,Leone de Castris,Italy,40.3825033,17.9658811
9547,Enzo Boglietti,Italy,44.6366202,7.9282102
9548,Château Clos Saint Martin,France,44.6366202,7.9282102
9549,Biondi-Santi,Italy,44.6366202,7.9282102
9550,Argiano,Italy,42.9848759,11.4225386
9551,Alain Jaume,France,44.1101779,4.820334
9552,Domaine François Lumpp,France,46.7752491,4.7381173
9553,Costa di Bussia - Tenuta Arnulfo,Italy,44.5970446,7.964155799999999
9554,Château Marquis de Terme,France,45.0385583,-0.6776333
9555,Grati,Italy,-7.740898399999999,112.9908397
9556,Paololeo,Italy,40.4579212,17.9237796
9557,Denis Durantou,France,44.9237458,-0.210255
9558,Fritz Waßmer,Germany,47.923116,7.676487
9559,Muratie,South Africa,-33.8704712,18.8759232
9560,Stellenrust,South Africa,-33.9884584,18.8494246
9561,Drostdy-Hof,South Africa,-33.9884584,18.8494246
9562,Mitolo,Australia,-35.2286753,138.5664969
9563,Louis Jadot,France,-35.2286753,138.5664969
9564,Finca Milena,Spain,5.6097734,-75.8305097
9565,Antico Monastero,Italy,45.0005264,8.4826774
9566,Vina Herminia,Spain,42.2292622,-1.8981328
9567,Château Clinet,France,42.2292622,-1.8981328
9568,Tenute Quattro Conti,Italy,42.2292622,-1.8981328
9569,Masi,Italy,42.2292622,-1.8981328
9570,Vallone,Italy,42.2292622,-1.8981328
9571,Plaimont,France,43.6503509,-0.1563492
9572,Château Certan de May,France,43.6503509,-0.1563492
9573,M. Chapoutier,France,43.6503509,-0.1563492
9574,Château Mourgues du Grès,France,43.7934514,4.5653906
9575,Cycles Gladiator,United States,43.7934514,4.5653906
9576,Bernhard Huber,Germany,48.16004299999999,7.812422299999999
9577,Tenuta di Sesta,Italy,42.993097,11.4881028
9578,Weingut Pöckl,Austria,47.87321739999999,16.9544106
9579,Casa Ferreirinha,Portugal,47.87321739999999,16.9544106
9580,de Gras,Chile,47.87321739999999,16.9544106
9581,Weingut Krug,Austria,48.0459062,16.2755333
9582,Satellite Wines,France,44.9140177,-0.2334019
9583,Vale D. Maria,Portugal,41.1638705,-7.511563199999999
9584,Schug,United States,41.1638705,-7.511563199999999
9585,Grant Burge,Australia,41.1638705,-7.511563199999999
9586,Terre degli Svevi,Italy,41.1638705,-7.511563199999999
9587,Twomey,United States,38.5658003,-122.5566381
9588,Château Lafite Rothschild,France,45.2249531,-0.7724358
9589,Herdade dos Grous,Portugal,37.879033,-7.941006
9590,Château Haut-Batailley,France,45.1732501,-0.770577
9591,MontGras,Chile,45.1732501,-0.770577
9592,Pittacum,Spain,42.641565,-6.684476999999999
9593,Château Malartic-Lagravière,France,44.725154,-0.5990901
9594,Castello di Ama,Italy,43.4413984,11.3902308
9595,Odfjell,Chile,43.4413984,11.3902308
9596,Talamonti,Italy,42.4094369,13.9703608
9597,Bosquet des Papes,France,44.0611435,4.8291609
9598,Château Lanessan,France,45.13598830000001,-0.752506
9599,Miolo,Brazil,45.13598830000001,-0.752506
9600,Bogle,United States,38.3892417,-121.5413971
9601,Diemersdal,South Africa,-33.802626,18.64632
9602,Salentein,Argentina,-33.802626,18.64632
9603,Cabreo,Italy,-33.802626,18.64632
9604,Château Langoa Barton,France,45.156947,-0.7394434999999999
9605,Marchesi di Barolo,Italy,45.156947,-0.7394434999999999
9606,Santa Helena,Chile,45.156947,-0.7394434999999999
9607,Château Haut-Brion,France,45.156947,-0.7394434999999999
9608,Château Brane-Cantenac,France,45.024064,-0.6745709
9609,Pascual Toso,Argentina,45.024064,-0.6745709
9610,Tua Rita,Italy,43.0641308,10.6891608
9611,Gnarly Head,United States,43.0641308,10.6891608
9612,Antinori,Italy,43.0641308,10.6891608
9613,Château Branaire-Ducru,France,45.14493520000001,-0.7385724
9614,Château de Saint Cosme,France,44.1671895,5.0068355
9615,Château Léoville Las Cases,France,44.1671895,5.0068355
9616,Sartori,Italy,44.1671895,5.0068355
9617,Château Larrivet Haut-Brion,France,44.7308584,-0.585568
9618,Château Langoa Barton,France,45.156947,-0.7394434999999999
9619,Cono Sur,Chile,35.388435,-82.566289
9620,Barone Montalto,Italy,35.388435,-82.566289
9621,Proyecto Garnachas de España,Spain,40.46366700000001,-3.74922
9622,Château Haut-Brion,France,40.46366700000001,-3.74922
9623,Cusumano,Italy,41.3679869,-75.7375741
9624,Villa Maria,New Zealand,41.3679869,-75.7375741
9625,L'Ecole No 41,United States,46.0568338,-118.5813226
9626,Markowitsch,Austria,48.0554417,16.738552
9627,Niepoort,Portugal,48.0554417,16.738552
9628,Ceretto,Italy,44.6722487,7.996287499999999
9629,Virna,Italy,44.6722487,7.996287499999999
9630,Weingut Holger Koch,Germany,48.0764505,7.652524199999999
9631,Bonserine,France,45.5017198,4.8305177
9632,Lauffener,Germany,49.0720251,9.1460062
9633,Franz Gojer,Italy,46.4996436,11.3757829
9634,Delas,France,46.4996436,11.3757829
9635,Alain Jaume,France,44.1101779,4.820334
9636,Fattoria Aldobrandesca,Italy,42.6644673,11.6534287
9637,Domaine Robert Chevillon,France,47.1405169,4.944352
9638,Meyer - Näkel,Germany,50.5361439,7.044255799999999
9639,Finca Athus,Spain,49.5628647,5.834713799999999
9640,Farnese,Italy,49.5628647,5.834713799999999
9641,Esterházy,Austria,50.6568523,-102.0757792
9642,Michel Gassier,France,50.6568523,-102.0757792
9643,Luddite,South Africa,50.6568523,-102.0757792
9644,Pranzegg,Italy,46.4907475,11.371502
9645,Quinta de Quercus,Spain,46.4907475,11.371502
9646,Fabrizio Dionisio,Italy,43.2414497,12.0093192
9647,La Petite Baigneuse,France,42.808211,2.590574
9648,Domaine Palon,France,44.162516,4.990111
9649,Bernhard Huber,Germany,48.16004299999999,7.812422299999999
9650,Château de Manissy,France,44.01558199999999,4.7252152
9651,Domaine Pierre André,France,44.01558199999999,4.7252152
9652,Mezzacorona,Italy,44.01558199999999,4.7252152
9653,Corte Giara,Italy,45.5403587,10.883506
9654,Ravenswood,United States,45.5403587,10.883506
9655,Villa Canestrari,Italy,45.5403587,10.883506
9656,Marqués de Monte Meru,Spain,-3.2392763,36.7626981
9657,Château le Bedat,France,-3.2392763,36.7626981
9658,Cascina Luisin,Italy,44.71874769999999,8.0843962
9659,Campo Marin,Spain,-34.456567,-58.508211
9660,Château d'Alix,France,-34.456567,-58.508211
9661,Anita Nittnaus Hans,Austria,47.8970809,16.9109529
9662,Domaine Bousquet,Argentina,-33.4327804,-69.1925673
9663,Domaine de Fontclare,France,-33.4327804,-69.1925673
9664,Jean Stodden,Germany,50.5149,7.036960000000001
9665,Schneider,Germany,50.5149,7.036960000000001
9666,Domaine Olga Raffault,France,47.2084835,0.1296617
9667,Ses Talaioles,Spain,47.2084835,0.1296617
9668,Ziereisen,Germany,47.6547677,7.559164399999998
9669,Thorn-Clarke,Australia,-34.50263899999999,139.077086
9670,Marqués de Riscal,Spain,-34.50263899999999,139.077086
9671,Château Giscours,France,45.0088738,-0.6455761999999999
9672,Portada,Portugal,45.0088738,-0.6455761999999999
9673,Famille Perrin,France,45.0088738,-0.6455761999999999
9674,Biserno,Italy,45.0088738,-0.6455761999999999
9675,Marqués de Riscal,Spain,45.0088738,-0.6455761999999999
9676,Mouton Cadet,France,45.0088738,-0.6455761999999999
9677,Château Quinault l'Enclos,France,45.0088738,-0.6455761999999999
9678,Thymiopoulos,Greece,40.5741145,22.1475397
9679,Two Hands,Australia,40.5741145,22.1475397
9680,Fontodi,Italy,40.5741145,22.1475397
9681,Domaine du Clos des Fées,France,42.8498513,2.7767185
9682,Montevertine,Italy,43.50139,11.3906
9683,Penfolds,Australia,43.50139,11.3906
9684,Neethlingshof Estate,South Africa,-33.9420597,18.801713
9685,Cusumano,Italy,41.3679869,-75.7375741
9686,Château Canon,France,44.89281039999999,-0.1634136
9687,Kleine Zalze,South Africa,44.89281039999999,-0.1634136
9688,Two Vines,United States,26.9351222,-80.0884444
9689,Clos Mogador,Spain,26.9351222,-80.0884444
9690,Settesoli,Italy,37.5951642,12.9745984
9691,Château La Gorce,France,45.3305973,-0.8505242
9692,Errazuriz,Chile,45.3305973,-0.8505242
9693,Catena Zapata,Argentina,-33.1639562,-68.9195177
9694,Joseph Drouhin,France,-33.1639562,-68.9195177
9695,Valderiz,Spain,-33.1639562,-68.9195177
9696,Donnafugata,Italy,36.8810019,14.5644909
9697,Borsao,Spain,36.8810019,14.5644909
9698,Château du Tertre,France,45.0064316,-0.6809305999999999
9699,Viña Real,Spain,45.0064316,-0.6809305999999999
9700,Viña Albali,Spain,45.0064316,-0.6809305999999999
9701,Monte del Frá,Italy,45.388789,10.825568
9702,Bodega Sommos,Spain,41.99163,0.1531517
9703,Avignonesi,Italy,43.1735657,11.9332981
9704,Don Guerino,Brazil,-29.3774563,-51.3286311
9705,Selvapiana,Italy,43.7934892,11.4655043
9706,EastDell,Canada,43.1539637,-79.4911522
9707,Luis Cañas,Spain,43.1539637,-79.4911522
9708,Schug,United States,43.1539637,-79.4911522
9709,Vermador,Spain,43.1539637,-79.4911522
9710,Enzo Boglietti,Italy,44.6366202,7.9282102
9711,Leo Hillinger,Austria,47.96382089999999,16.7824909
9712,Cottini,Italy,47.96382089999999,16.7824909
9713,Tedeschi,Italy,47.96382089999999,16.7824909
9714,Esterházy,Austria,50.6568523,-102.0757792
9715,Coppo,Italy,44.7203498,8.2814286
9716,Nicolis,Italy,33.5256925,-112.0483146
9717,Borgogno,Italy,33.5256925,-112.0483146
9718,Bolla,Italy,33.5256925,-112.0483146
9719,Epicuro,Italy,33.5256925,-112.0483146
9720,Château Brisson,France,47.6493642,2.6822597
9721,Allegrini,Italy,47.6493642,2.6822597
9722,Ochagavia,Chile,42.9055919,-1.0900224
9723,Caparzo,Italy,42.9055919,-1.0900224
9724,Emilio Moro,Spain,42.9055919,-1.0900224
9725,St. Michael-Eppan,Italy,46.4560767,11.2623877
9726,Claus Preisinger,Austria,47.90815380000001,16.9103232
9727,Louis Jadot,France,47.90815380000001,16.9103232
9728,Giulia Negri,Italy,44.6294227,7.9252156
9729,La Chevalière,France,44.6294227,7.9252156
9730,Domaine Clos du Rouge Gorge,France,42.7689829,2.6549059
9731,de Gras,Chile,42.7689829,2.6549059
9732,Lungarotti,Italy,43.0298886,12.4289901
9733,San Donaci,Italy,40.4565537,17.8998566
9734,Knab,Germany,40.4565537,17.8998566
9735,Vite Colte,Italy,44.62606230000001,7.954723199999999
9736,Delheim,South Africa,-33.8698991,18.8857395
9737,Paternoster,Italy,-33.8698991,18.8857395
9738,Menhir,Italy,-33.8698991,18.8857395
9739,Antares,Chile,-33.8698991,18.8857395
9740,Mauro Molino,Italy,44.635845,7.9597546
9741,Peter Falke,South Africa,-34.0008333,18.8388889
9742,Tua Rita,Italy,43.0641308,10.6891608
9743,Martoccia,Italy,43.0556193,11.48244
9744,Serpaia di Endrizzi,Italy,43.0556193,11.48244
9745,Heribert Bayer,Austria,47.5908126,16.5720162
9746,Clos du Caillou,France,44.0842768,4.8567746
9747,Grillesino,Italy,44.0842768,4.8567746
9748,Siegel,Chile,44.0842768,4.8567746
9749,Creation,South Africa,44.0842768,4.8567746
9750,Salzl Seewinkelhof,Austria,47.769345,16.805544
9751,D. Mateos,Spain,47.769345,16.805544
9752,Boekenhoutskloof,South Africa,-33.9425804,19.1080145
9753,Bodegas Faustino,Spain,42.4906921,-2.4361277
9754,Mas des Tannes,France,42.4906921,-2.4361277
9755,Fattoria I Veroni,Italy,43.7762273,11.4197546
9756,Bodegas Mas Alta,Spain,41.222801,0.7761990000000001
9757,Spottswoode,United States,38.50001109999999,-122.4787297
9758,Château Talbot,France,38.50001109999999,-122.4787297
9759,El Casetero,Spain,38.50001109999999,-122.4787297
9760,Tommasi,Italy,38.50001109999999,-122.4787297
9761,Allesverloren,South Africa,-33.3583504,18.8741177
9762,Clos Henri Vineyard,New Zealand,-41.521168,173.7598224
9763,Dieter Meier,Argentina,-41.521168,173.7598224
9764,Cantine Paradiso,Italy,41.27638700000001,15.895061
9765,Wente,United States,37.6641667,-121.7252778
9766,Brazin,United States,37.6641667,-121.7252778
9767,Château Ramafort,France,45.3092524,-0.8821285
9768,Résonance,United States,45.3092524,-0.8821285
9769,Tenuta CastelGiocondo,Italy,43.0395084,11.4057143
9770,Marqués de Murrieta,Spain,43.0395084,11.4057143
9771,Château de Chamirey,France,46.82485639999999,4.7235317
9772,Château d'Issan,France,45.0375282,-0.6566046999999999
9773,Château d’Aussières,France,45.0375282,-0.6566046999999999
9774,Biondi-Santi,Italy,45.0375282,-0.6566046999999999
9775,Nicolis,Italy,33.5256925,-112.0483146
9776,Cantine due Palme,Italy,33.5256925,-112.0483146
9777,Terrabianca,Italy,33.5256925,-112.0483146
9778,Crane Lake,United States,48.2665718,-92.4884914
9779,Santa Rita,Chile,48.2665718,-92.4884914
9780,Colomé,Argentina,43.2605097,-99.7152302
9781,Castillo Clavijo,Spain,42.3502643,-2.427146
9782,Sartori,Italy,42.3502643,-2.427146
9783,Paul Mas,France,42.3502643,-2.427146
9784,Château Pichon Baron,France,45.1770493,-0.7516086
9785,PradoRey,Spain,45.1770493,-0.7516086
9786,Cantine Leonardo da Vinci,Italy,43.743822,10.9020641
9787,Lan,Spain,43.743822,10.9020641
9788,Mas d'en Gil,Spain,41.15387279999999,0.7654308999999999
9789,Château Canon,France,44.89281039999999,-0.1634136
9790,Penfolds,Australia,44.89281039999999,-0.1634136
9791,Allegrini,Italy,44.89281039999999,-0.1634136
9792,Tenuta Cucco,Italy,44.6123726,8.0013239
9793,Château d'Armailhac,France,44.6123726,8.0013239
9794,Quinta do Paral,Portugal,38.18407699999999,-7.829047999999999
9795,Rancho Zabaco,United States,38.18407699999999,-7.829047999999999
9796,Cinciole,Italy,43.5576387,11.3010061
9797,Astrales,Spain,41.7636214,-3.9315947
9798,Domaine des Perdrix,France,47.11211489999999,4.9349225
9799,Lionel Osmin & Cie,France,43.3261779,-0.3296551
9800,Vesevo,Italy,43.3261779,-0.3296551
9801,Viñedos Milénico,Spain,41.6409205,-3.989580399999999
9802,Valdivieso,Chile,41.6409205,-3.989580399999999
9803,Surrau,Italy,41.0669029,9.4368014
9804,Château Dutruch Grand Poujeaux,France,45.0760296,-0.7435860999999999
9805,Hermon,Israel,44.81007,-68.9133724
9806,BelColle,Italy,42.3939777,12.1228985
9807,Stern,Germany,42.3939777,12.1228985
9808,Tipici dell'Aretino,Italy,43.46328390000001,11.8796336
9809,Masseria Borgo dei Trulli,Italy,40.3447113,17.5228786
9810,Bodegas Príncipe de Viana,Spain,42.0360445,-1.649057
9811,Bodega Otazu,Spain,42.786102,-1.781018
9812,Château des Sarrins,France,42.786102,-1.781018
9813,Vignamaggio,Italy,42.786102,-1.781018
9814,Val di Suga,Italy,42.786102,-1.781018
9815,Oliver Zeter,Germany,49.37067889999999,8.1433803
9816,Fossacolle,Italy,49.37067889999999,8.1433803
9817,Badenhorst,South Africa,-33.5439282,18.8185624
9818,Hecht & Bannier,France,-33.5439282,18.8185624
9819,Intruso,Spain,-33.5439282,18.8185624
9820,El Sequé,Spain,38.4101475,-1.0650464
9821,Castello Monaci,Italy,40.3886681,17.8795064
9822,Delas,France,40.3886681,17.8795064
9823,Two Hands,Australia,40.3886681,17.8795064
9824,Markus Molitor,Germany,40.3886681,17.8795064
9825,Poderi del Paradiso,Italy,43.486116,11.0371017
9826,Nobile delle Rocche,Italy,43.486116,11.0371017
9827,Marco Abella,Spain,41.195322,0.8586516
9828,La Spinetta,Italy,41.195322,0.8586516
9829,Domaine de la Tour du Bon,France,43.2144857,5.7678748
9830,Trapiche,Argentina,43.2144857,5.7678748
9831,Salomon Estate,Australia,51.1523108,0.2437832
9832,Domaine de l'Horizon,France,42.7490171,2.6777274
9833,Cortes de Cima,Portugal,42.7490171,2.6777274
9834,Francisco Casas,Spain,42.7490171,2.6777274
9835,Wölffer Estate,United States,42.7490171,2.6777274
9836,Colomé,Argentina,43.2605097,-99.7152302
9837,4 Kilos Vinícola,Spain,39.4818336,3.153558
9838,Elio Altare,Italy,44.6398657,7.948766699999999
9839,Arrogant Frog,France,41.9250953,-87.6630219
9840,Crocus,France,41.9250953,-87.6630219
9841,Maree d'Ione,Italy,41.9250953,-87.6630219
9842,Saint Clair,New Zealand,42.8208653,-82.486024
9843,Tenuta Il Poggione,Italy,42.9950849,11.4604819
9844,Ridge Vineyards,United States,42.9950849,11.4604819
9845,Quintarelli Giuseppe,Italy,45.5209039,10.9478773
9846,Poliziano,Italy,45.5209039,10.9478773
9847,Bodegas Faustino,Spain,42.4906921,-2.4361277
